RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31
394458,24,"Charlotte, NC",Msa,NC,172918.0,174252.0,175333.0,179750.0,181337.0,179254.0,175420.0,171500.0,170667.0,164333.0,160333.0,156167.0,158667.0,159833.0,163167.0,165250.0,166083.0,163083.0,159863.0,157196.0,156526.0,154663.0,151997.0,150667.0,154000.0,159000.0,163985.0,167403.0,170403.0,170071.0,166653.0,165319.0,162333.0,160000.0,156000.0,154667.0,155000.0,157333.0,161817.0,166650.0,167317.0,162167.0,159333.0,156833.0,160167.0,156833.0,157667.0,157000.0,162000.0,166833.0,172833.0,175167.0,175667.0,171500.0,169400.0,167067.0,169233.0,167333.0,166667.0,167333.0,172667.0,179000.0,185333.0,190667.0,193730.0,189230.0,186896.0,185333.0,189000.0,186000.0,181833.0,180667.0,185333.0,192667.0,198000.0,201667.0,199167.0,195733.0,191504.0,191921.0,192354.0,188250.0,187000.0,189667.0,197633.0,202967.0,207800.0,210333.0,211000.0,204167.0,198333.0,199333.0,200500.0,198833.0,193250.0,194417.0,202417.0,209933.0,217267.0,220933.0,223000.0,219000.0,217333.0,217667.0,219000.0,218000.0,213530.0,215863.0,222530.0,229333.0,235667.0,238667.0,239000.0,234462.0,232462.0,233462.0,239333.0,237667.0,238667.0,236500.0,242833.0,247167.0,253250.0,253583.0,254583.0,249333.0,248750.0,249473.0,254473.0,252390.0,250633.0,250633.0,257633.0,265000.0,271152.0,275152.0,274486.0,272667.0,270167.0,269833.0,271833.0,271000.0,272250.0,274250.0,280917.0,281667.0,283321.0,286287.0,294621.0,297133.0,299167.0,299167.0,298713.0,295379.0,293713.0,298333.0,308333.0,321667.0,331667.0,338333.0,341667.0,343333.0,345000.0,348333.0,351333.0,353630.0,355297.0,361297.0,373333.0,387000.0
395045,25,"Sacramento, CA",Msa,CA,325333.0,317083.0,309083.0,301083.0,295917.0,288250.0,287667.0,281500.0,277500.0,262750.0,251667.0,246667.0,246333.0,249667.0,248000.0,250000.0,248333.0,246667.0,243333.0,238167.0,234833.0,229833.0,226667.0,226833.0,228167.0,229833.0,232167.0,235583.0,233917.0,232083.0,229000.0,233500.0,232833.0,227833.0,222917.0,219583.0,222917.0,221000.0,222667.0,221000.0,222833.0,221167.0,215667.0,207833.0,202833.0,199333.0,199833.0,199000.0,205500.0,209667.0,214917.0,219083.0,222500.0,224917.0,226583.0,230500.0,235333.0,237000.0,238333.0,244333.0,254167.0,265833.0,276417.0,284000.0,286333.0,286083.0,285833.0,286000.0,285167.0,281333.0,284333.0,288833.0,297167.0,305000.0,310000.0,314083.0,312417.0,311417.0,310667.0,307833.0,309833.0,306500.0,314333.0,313333.0,321667.0,323333.0,328333.0,328333.0,326833.0,325167.0,326500.0,329667.0,333000.0,331667.0,330333.0,332833.0,340833.0,349667.0,355500.0,358333.0,359917.0,359917.0,361083.0,359833.0,359500.0,355500.0,354667.0,357735.0,364735.0,374402.0,381667.0,387500.0,387500.0,387500.0,390000.0,391833.0,392583.0,386917.0,388083.0,390667.0,399667.0,405000.0,410000.0,411667.0,410000.0,408333.0,405000.0,406000.0,402667.0,399000.0,397333.0,400667.0,411000.0,418333.0,425000.0,426667.0,426667.0,423000.0,419667.0,419500.0,421500.0,423500.0,425333.0,430333.0,436667.0,439500.0,443167.0,452500.0,463000.0,472667.0,477583.0,479250.0,477583.0,473333.0,478333.0,490000.0,505000.0,521000.0,535167.0,545833.0,549417.0,546917.0,544750.0,544750.0,543083.0,540583.0,545667.0,565667.0,583000.0,595000.0
395055,26,"San Antonio, TX",Msa,TX,149720.0,152187.0,156187.0,157300.0,157333.0,152000.0,148667.0,145333.0,144633.0,144773.0,144773.0,146473.0,147667.0,150333.0,152333.0,156702.0,156035.0,153652.0,147625.0,144792.0,144492.0,144150.0,144358.0,143208.0,143875.0,145000.0,148833.0,154325.0,159780.0,159746.0,156754.0,153996.0,154030.0,152197.0,150663.0,148413.0,148753.0,149690.0,152140.0,156100.0,156167.0,156145.0,154345.0,153212.0,153033.0,149200.0,149333.0,149000.0,153883.0,158883.0,164183.0,166633.0,165598.0,162298.0,160632.0,161667.0,161667.0,158900.0,156900.0,156900.0,161333.0,165667.0,172316.0,177299.0,178866.0,175217.0,171233.0,169667.0,170538.0,170371.0,169671.0,169800.0,173300.0,177500.0,181833.0,184167.0,184000.0,183999.0,181999.0,182666.0,181942.0,181695.0,182018.0,184076.0,187156.0,190333.0,195000.0,198333.0,198667.0,195000.0,190833.0,187333.0,187667.0,189000.0,190667.0,192150.0,195783.0,201450.0,205633.0,209000.0,208467.0,207467.0,204800.0,203500.0,203467.0,201133.0,200633.0,199000.0,204000.0,209000.0,215000.0,216667.0,216667.0,214333.0,211667.0,211667.0,215667.0,217667.0,216000.0,214300.0,216633.0,222945.0,226979.0,230279.0,230571.0,226571.0,223938.0,220971.0,222325.0,219991.0,219687.0,220000.0,223000.0,228017.0,232350.0,236017.0,235967.0,233967.0,233300.0,231164.0,232164.0,229498.0,230250.0,230250.0,234917.0,239000.0,243467.0,248800.0,252467.0,254667.0,254943.0,255277.0,256943.0,256000.0,257633.0,257808.0,263608.0,270308.0,278467.0,285667.0,289833.0,293167.0,295833.0,298333.0,301667.0,301667.0,301667.0,303416.0,310933.0,324038.0
394943,27,"Orlando, FL",Msa,FL,222071.0,218738.0,218571.0,218763.0,217113.0,213830.0,207367.0,203350.0,196633.0,193333.0,188833.0,183833.0,173833.0,165000.0,161667.0,162667.0,162667.0,161000.0,158333.0,155000.0,150583.0,144917.0,138217.0,134300.0,133300.0,136667.0,139967.0,143300.0,142967.0,136750.0,133417.0,128867.0,128450.0,121783.0,118150.0,118817.0,123186.0,128369.0,130036.0,132333.0,132300.0,129967.0,127633.0,128750.0,130450.0,130117.0,127367.0,127500.0,126829.0,130162.0,134962.0,140633.0,142300.0,143500.0,143533.0,146533.0,148200.0,149000.0,150307.0,150807.0,156640.0,160667.0,166433.0,172100.0,176100.0,178667.0,178667.0,179667.0,180500.0,180833.0,179767.0,180933.0,183933.0,187000.0,188333.0,190833.0,193833.0,194667.0,192500.0,192500.0,196000.0,197667.0,195684.0,194684.0,193684.0,197300.0,198967.0,203300.0,204333.0,205333.0,205980.0,209980.0,211313.0,213033.0,209033.0,208367.0,209233.0,213233.0,218233.0,220833.0,222500.0,220833.0,221000.0,222667.0,225333.0,226000.0,226000.0,228333.0,231167.0,232833.0,235750.0,237267.0,238933.0,238683.0,239330.0,240647.0,241313.0,243817.0,243775.0,243775.0,243942.0,247667.0,250915.0,252915.0,254265.0,254350.0,254683.0,254967.0,256517.0,256517.0,258180.0,258297.0,258630.0,259967.0,264133.0,268797.0,271662.0,270828.0,269832.0,269000.0,272333.0,273333.0,273333.0,270000.0,272333.0,274833.0,277480.0,278480.0,281646.0,283442.0,283688.0,285355.0,287580.0,289000.0,290667.0,293667.0,298667.0,302333.0,309333.0,319333.0,328300.0,333383.0,336717.0,340083.0,345333.0,348667.0,352000.0,360000.0,374333.0,385983.0
394466,28,"Cincinnati, OH",Msa,OH,144360.0,146500.0,149333.0,150833.0,152333.0,150483.0,148117.0,144617.0,142093.0,138127.0,137793.0,138483.0,141317.0,141817.0,143500.0,142667.0,142167.0,139333.0,138667.0,137333.0,137000.0,136000.0,135667.0,135483.0,135817.0,136817.0,139333.0,144333.0,149667.0,150000.0,147500.0,143500.0,142667.0,141833.0,139000.0,135833.0,135833.0,139608.0,147273.0,152773.0,155165.0,150089.0,144255.0,141255.0,140650.0,139216.0,134616.0,131967.0,133733.0,138667.0,144667.0,148000.0,150458.0,148042.0,144708.0,140917.0,141333.0,141167.0,140442.0,140775.0,144108.0,150833.0,155833.0,160508.0,160175.0,157925.0,153417.0,149967.0,148217.0,142383.0,137800.0,135800.0,138300.0,144000.0,149500.0,155500.0,157167.0,154833.0,151333.0,149667.0,148537.0,147371.0,144871.0,145267.0,146267.0,151808.0,155375.0,160708.0,159333.0,157667.0,153333.0,150983.0,151733.0,149067.0,148417.0,146000.0,151333.0,156000.0,162333.0,166333.0,166333.0,163333.0,160000.0,160000.0,159667.0,159000.0,155667.0,156000.0,158333.0,163333.0,168167.0,171600.0,174883.0,172550.0,170750.0,169133.0,169967.0,168317.0,166650.0,168317.0,171967.0,176967.0,180083.0,181950.0,182450.0,179333.0,176167.0,175667.0,175000.0,173500.0,170500.0,172000.0,177611.0,183911.0,189744.0,193300.0,193333.0,191633.0,188300.0,188133.0,189833.0,188167.0,187000.0,189167.0,196255.0,199255.0,202421.0,207000.0,215333.0,215000.0,213967.0,213300.0,213633.0,208667.0,203167.0,203167.0,212467.0,220300.0,233300.0,238333.0,244482.0,239482.0,237815.0,234667.0,234667.0,230667.0,227667.0,227667.0,235000.0,248109.0
394475,29,"Cleveland, OH",Msa,OH,130500.0,131167.0,133167.0,133333.0,134333.0,133283.0,131950.0,128750.0,128133.0,125133.0,123667.0,121000.0,123750.0,124717.0,126883.0,125133.0,124750.0,123250.0,123117.0,121200.0,118200.0,118000.0,118667.0,121967.0,121267.0,123267.0,126633.0,129667.0,133000.0,131000.0,131333.0,128333.0,127667.0,125650.0,122983.0,119317.0,118667.0,121000.0,127333.0,129667.0,131500.0,129833.0,128833.0,127000.0,123667.0,119000.0,115500.0,112227.0,117227.0,120061.0,128333.0,131167.0,136000.0,133000.0,131133.0,126967.0,126533.0,121567.0,120900.0,120967.0,124300.0,128300.0,134650.0,139650.0,139650.0,137667.0,132667.0,128667.0,122633.0,118300.0,112800.0,113833.0,117567.0,123733.0,128733.0,132667.0,135833.0,132167.0,129833.0,127250.0,128250.0,123533.0,118617.0,116950.0,120633.0,127633.0,132633.0,138567.0,140233.0,138567.0,135667.0,131900.0,130233.0,125567.0,124333.0,121333.0,124667.0,129000.0,138133.0,142133.0,142133.0,138917.0,134917.0,134517.0,132267.0,130067.0,128467.0,127767.0,131633.0,137633.0,144333.0,149300.0,148300.0,146633.0,144167.0,144167.0,142500.0,138333.0,134000.0,133333.0,137700.0,142283.0,146617.0,148083.0,149500.0,149133.0,146450.0,143117.0,139783.0,139967.0,138133.0,139830.0,141497.0,149580.0,156250.0,162083.0,162500.0,158833.0,155108.0,151775.0,150108.0,149667.0,149333.0,151333.0,156167.0,161500.0,166167.0,169333.0,172667.0,173833.0,174792.0,172292.0,172458.0,167750.0,165733.0,164067.0,166817.0,174000.0,182669.0,190669.0,195335.0,192333.0,189000.0,185000.0,183300.0,180633.0,178933.0,181633.0,187633.0,197417.0
394735,30,"Kansas City, MO",Msa,MO,151400.0,156250.0,160167.0,161333.0,160300.0,154967.0,151800.0,146167.0,143500.0,137500.0,133850.0,135517.0,141017.0,147917.0,151250.0,155750.0,157000.0,153167.0,149167.0,146333.0,146167.0,142292.0,137275.0,138275.0,142950.0,150633.0,156133.0,158500.0,157817.0,152983.0,147317.0,144333.0,142000.0,138833.0,133800.0,132200.0,133200.0,136567.0,142833.0,148333.0,148650.0,143317.0,141150.0,140808.0,138142.0,132975.0,130000.0,131333.0,137000.0,145000.0,153000.0,156833.0,157500.0,156167.0,153333.0,150333.0,149983.0,145317.0,140983.0,138667.0,145000.0,155500.0,164833.0,170833.0,170333.0,165500.0,162800.0,162556.0,162390.0,159756.0,154000.0,150667.0,153583.0,162347.0,171680.0,176780.0,177317.0,172983.0,168300.0,166492.0,167392.0,164058.0,160233.0,159333.0,166225.0,175225.0,183225.0,185333.0,183667.0,177833.0,174833.0,171833.0,172817.0,170150.0,168733.0,167465.0,174098.0,183515.0,193300.0,197833.0,197167.0,193000.0,190333.0,186333.0,185500.0,181667.0,183000.0,184333.0,190333.0,198000.0,206667.0,211000.0,210333.0,205333.0,200000.0,198000.0,198000.0,200083.0,200050.0,203383.0,208300.0,215000.0,219583.0,221250.0,218583.0,212667.0,210000.0,209333.0,209333.0,208333.0,206667.0,210833.0,216600.0,226600.0,233667.0,235733.0,234058.0,228893.0,223393.0,220068.0,220333.0,221667.0,221667.0,226667.0,233000.0,240000.0,243333.0,249667.0,255000.0,258300.0,257300.0,254967.0,250000.0,247000.0,247000.0,252000.0,259333.0,269333.0,276000.0,281667.0,280000.0,277667.0,273000.0,272408.0,271575.0,269575.0,269500.0,276000.0,286000.0,301667.0
394775,31,"Las Vegas, NV",Msa,NV,261233.0,258900.0,257233.0,254998.0,249018.0,244018.0,239343.0,233658.0,228658.0,219351.0,211851.0,203518.0,198167.0,194000.0,187333.0,182160.0,175494.0,172160.0,166804.0,164800.0,159800.0,156297.0,151633.0,149967.0,150000.0,149179.0,149179.0,146845.0,146000.0,145029.0,144029.0,144029.0,143333.0,141667.0,139667.0,136300.0,136300.0,135215.0,134748.0,136415.0,136167.0,136633.0,134967.0,134633.0,133317.0,130983.0,129650.0,129333.0,131215.0,133548.0,136182.0,137717.0,140050.0,142750.0,145000.0,147921.0,150921.0,155634.0,158046.0,161949.0,166237.0,171203.0,174967.0,178300.0,183144.0,186310.0,188498.0,188688.0,189521.0,190833.0,192500.0,193417.0,192583.0,192583.0,194468.0,197134.0,200468.0,203333.0,205667.0,207667.0,209245.0,209245.0,208912.0,208020.0,209920.0,211550.0,215863.0,218957.0,221994.0,222994.0,223667.0,225667.0,225458.0,224791.0,223124.0,221667.0,223333.0,224000.0,224000.0,222000.0,221000.0,222667.0,223833.0,225830.0,227463.0,233297.0,238300.0,243333.0,246333.0,248000.0,251333.0,255000.0,258333.0,261667.0,262667.0,264333.0,267667.0,268333.0,271667.0,272696.0,279362.0,283696.0,286833.0,286833.0,287467.0,291600.0,294933.0,297967.0,298688.0,300355.0,300685.0,300016.0,299592.0,297928.0,297909.0,298333.0,302060.0,305393.0,307060.0,308300.0,308118.0,307118.0,308396.0,309078.0,310680.0,311198.0,315698.0,320096.0,323333.0,323413.0,326394.0,328061.0,330981.0,331333.0,334667.0,338534.0,345201.0,353534.0,362957.0,372957.0,377957.0,381667.0,383333.0,388333.0,393167.0,399833.0,408800.0,418967.0,431300.0,437883.0
394492,32,"Columbus, OH",Msa,OH,151000.0,154411.0,155661.0,153694.0,152650.0,150717.0,149217.0,145483.0,144983.0,148150.0,150517.0,151000.0,148000.0,146600.0,146300.0,147933.0,148300.0,147300.0,144750.0,145417.0,145083.0,149933.0,154250.0,154583.0,152483.0,150500.0,153950.0,157783.0,160983.0,158867.0,154600.0,151400.0,154933.0,155183.0,153517.0,148983.0,152000.0,152050.0,156050.0,156283.0,157233.0,152300.0,147983.0,147183.0,148117.0,146967.0,141800.0,139467.0,141700.0,146500.0,150833.0,155500.0,158100.0,155933.0,149917.0,145817.0,146983.0,147000.0,145417.0,143900.0,144267.0,149000.0,155517.0,163150.0,166000.0,163500.0,159167.0,156500.0,155167.0,152833.0,148167.0,147000.0,148633.0,154267.0,159267.0,162633.0,163500.0,162017.0,160097.0,158930.0,159463.0,157150.0,156483.0,155767.0,157333.0,163967.0,168967.0,173633.0,174221.0,172888.0,170888.0,169000.0,167667.0,166250.0,164250.0,164250.0,167333.0,170667.0,173667.0,176417.0,178050.0,178050.0,175967.0,175083.0,175033.0,175158.0,171408.0,171125.0,173833.0,181833.0,188467.0,192133.0,191733.0,187767.0,187523.0,186257.0,191590.0,192333.0,195333.0,193500.0,193500.0,196100.0,203600.0,207600.0,206583.0,201067.0,198267.0,196850.0,197700.0,196167.0,197500.0,197833.0,205500.0,212667.0,220433.0,222100.0,218765.0,213440.0,210107.0,208442.0,208300.0,208867.0,211200.0,217725.0,225492.0,231492.0,231000.0,234767.0,238184.0,239517.0,235800.0,233050.0,234717.0,235041.0,231425.0,233091.0,239383.0,254000.0,265917.0,271250.0,274917.0,270667.0,267000.0,260000.0,261333.0,259667.0,263000.0,265000.0,275333.0,290333.0
394705,33,"Indianapolis, IN",Msa,IN,121075.0,124667.0,127833.0,129833.0,130167.0,126333.0,125167.0,120833.0,119833.0,110967.0,105933.0,103600.0,108633.0,117333.0,122000.0,126667.0,127500.0,127500.0,125000.0,121500.0,121133.0,115467.0,112800.0,113000.0,120167.0,127800.0,129967.0,130300.0,128503.0,128169.0,127503.0,127250.0,127550.0,122550.0,119300.0,114933.0,119933.0,122567.0,126633.0,129300.0,130383.0,128683.0,126017.0,124700.0,123567.0,120233.0,115000.0,115583.0,120883.0,128883.0,135433.0,136467.0,136967.0,129983.0,127483.0,125317.0,128000.0,124833.0,120167.0,117833.0,121167.0,128333.0,134833.0,140833.0,142500.0,139667.0,136667.0,133667.0,136500.0,132800.0,132450.0,128283.0,131650.0,134967.0,141382.0,147016.0,150382.0,149200.0,146467.0,144300.0,143067.0,138942.0,134442.0,136108.0,141833.0,150167.0,155467.0,159267.0,159233.0,155933.0,149967.0,147250.0,146217.0,143883.0,141800.0,141833.0,147442.0,154775.0,158442.0,161833.0,160333.0,160000.0,158375.0,158042.0,157367.0,153959.0,152293.0,153801.0,159000.0,165333.0,169500.0,172500.0,171500.0,168167.0,167000.0,167167.0,168167.0,165500.0,164317.0,166650.0,172983.0,179000.0,185000.0,187000.0,185967.0,181600.0,179600.0,180300.0,181900.0,180529.0,177196.0,176463.0,181200.0,189200.0,196700.0,201333.0,204333.0,201000.0,199667.0,196333.0,197600.0,192600.0,192567.0,197467.0,207800.0,215333.0,218000.0,221333.0,225500.0,228333.0,228333.0,226967.0,224300.0,220967.0,220000.0,221000.0,227667.0,238167.0,249333.0,256667.0,256833.0,254000.0,254400.0,255733.0,255733.0,249333.0,244667.0,247300.0,256500.0,270012.0
395059,34,"San Jose, CA",Msa,CA,699667.0,696500.0,693167.0,680083.0,655083.0,625083.0,594667.0,561333.0,532000.0,503667.0,494500.0,479667.0,487750.0,506917.0,534917.0,552333.0,549000.0,538167.0,529667.0,523667.0,525667.0,510134.0,497800.0,501134.0,520000.0,545000.0,550000.0,560667.0,554000.0,550667.0,543333.0,536667.0,531667.0,504333.0,492250.0,493250.0,512250.0,527650.0,539900.0,546567.0,544917.0,525667.0,504333.0,494667.0,484000.0,469833.0,458167.0,468667.0,504167.0,537167.0,563333.0,578333.0,585667.0,577333.0,567333.0,569500.0,572833.0,573167.0,572000.0,590167.0,631083.0,665750.0,688583.0,689667.0,685000.0,677333.0,675000.0,673333.0,666667.0,651000.0,655417.0,678417.0,713917.0,734167.0,744500.0,741333.0,738333.0,730000.0,730333.0,727000.0,720333.0,703333.0,701667.0,725000.0,761000.0,796000.0,814333.0,831667.0,833333.0,822667.0,806000.0,795833.0,792583.0,777583.0,775083.0,787333.0,830667.0,865167.0,876000.0,873167.0,851333.0,845500.0,840000.0,841667.0,835000.0,823333.0,825000.0,855000.0,893333.0,928333.0,941667.0,948333.0,942333.0,945667.0,950333.0,971333.0,976333.0,970000.0,999333.0,1074333.0,1142667.0,1176667.0,1160000.0,1140833.0,1125833.0,1085833.0,1088333.0,1055000.0,1039333.0,1001000.0,989333.0,1016667.0,1048333.0,1081667.0,1100000.0,1100500.0,1073830.0,1033830.0,1006663.0,1013333.0,1009833.0,991500.0,1009667.0,1052833.0,1114500.0,1124667.0,1126667.0,1126667.0,1135333.0,1133667.0,1143667.0,1129000.0,1125167.0,1111500.0,1120833.0,1163000.0,1223333.0,1278333.0,1310000.0,1311500.0,1315667.0,1297333.0,1304167.0,1310000.0,1325167.0,1295167.0,1318500.0,1381667.0,1486667.0,1523333.0
394355,35,"Austin, TX",Msa,TX,189000.0,193666.0,196163.0,197283.0,197583.0,194370.0,190917.0,188698.0,186997.0,185330.0,184248.0,183333.0,186667.0,188000.0,193833.0,195333.0,193666.0,189416.0,186250.0,182917.0,184667.0,181333.0,183833.0,181333.0,186317.0,187450.0,192583.0,201284.0,204650.0,203684.0,200000.0,193510.0,193807.0,187307.0,190464.0,185333.0,188500.0,191167.0,197667.0,197167.0,196183.0,192750.0,192917.0,189567.0,189667.0,184042.0,185042.0,187708.0,197667.0,205667.0,211750.0,213417.0,212728.0,207978.0,203792.0,201323.0,203990.0,205125.0,206700.0,209767.0,217150.0,223400.0,227000.0,228333.0,226333.0,222667.0,219000.0,219000.0,221000.0,219167.0,222467.0,225467.0,234600.0,239617.0,245617.0,248483.0,250167.0,246067.0,243091.0,241424.0,244191.0,244450.0,244450.0,246783.0,255690.0,264690.0,270357.0,272333.0,270000.0,264333.0,260000.0,260000.0,265167.0,264833.0,266167.0,267667.0,275997.0,282080.0,287913.0,289083.0,288333.0,282467.0,280800.0,282164.0,287164.0,284731.0,284333.0,285367.0,293967.0,299667.0,306000.0,305667.0,301667.0,295249.0,291816.0,291349.0,295084.0,296183.0,298983.0,297124.0,304457.0,310656.0,318214.0,318214.0,319348.0,313160.0,309827.0,302494.0,303333.0,301167.0,299333.0,300967.0,308133.0,321300.0,328000.0,329000.0,326000.0,321235.0,321902.0,318550.0,321645.0,316645.0,319997.0,323915.0,330580.0,332434.0,335186.0,343996.0,351142.0,356142.0,360367.0,365367.0,370367.0,370333.0,380667.0,400363.0,,460194.0,478140.0,484308.0,485975.0,475000.0,463317.0,464582.0,473328.0,481678.0,489413.0,507667.0,533000.0,560266.0
395194,36,"Virginia Beach, VA",Msa,VA,224450.0,226817.0,229917.0,233417.0,236353.0,230937.0,226270.0,222667.0,222761.0,220761.0,217394.0,217300.0,221300.0,226333.0,230667.0,232417.0,232665.0,229999.0,225249.0,220078.0,219078.0,220744.0,224000.0,224083.0,222417.0,222417.0,227417.0,234750.0,239417.0,238667.0,233000.0,230333.0,229000.0,229000.0,225333.0,219308.0,217853.0,217853.0,223528.0,224983.0,226667.0,223350.0,215183.0,211817.0,211817.0,211617.0,208633.0,205300.0,211667.0,216667.0,223333.0,226667.0,228833.0,227750.0,226417.0,223917.0,223333.0,221100.0,218767.0,215433.0,216000.0,219740.0,228951.0,235168.0,238761.0,231752.0,225535.0,220702.0,218500.0,214333.0,210473.0,211806.0,217640.0,222967.0,229933.0,232767.0,234133.0,229167.0,224500.0,223833.0,223833.0,222333.0,218333.0,217000.0,220333.0,226667.0,231333.0,238600.0,240600.0,239600.0,232128.0,226794.0,227460.0,227666.0,227289.0,225289.0,230289.0,235333.0,241806.0,243439.0,244273.0,240133.0,238467.0,237633.0,239267.0,235967.0,234237.0,232453.0,237120.0,239517.0,247032.0,249032.0,250032.0,243500.0,240167.0,238467.0,238467.0,236800.0,238833.0,240333.0,242000.0,245667.0,250000.0,253333.0,250000.0,246333.0,244667.0,244650.0,243650.0,238650.0,238667.0,237500.0,244167.0,249167.0,256633.0,261633.0,261633.0,260333.0,255333.0,251967.0,251267.0,250750.0,249961.0,251995.0,256511.0,265000.0,268333.0,275083.0,276083.0,279417.0,277000.0,279000.0,277333.0,275667.0,271665.0,272998.0,277998.0,286333.0,293333.0,298333.0,298867.0,295533.0,292200.0,291000.0,291000.0,290833.0,288500.0,290167.0,297667.0,310667.0
394902,37,"Nashville, TN",Msa,TN,165174.0,170008.0,174767.0,176700.0,174867.0,171533.0,167967.0,165583.0,163950.0,163400.0,163213.0,162213.0,161097.0,162167.0,164800.0,166467.0,164882.0,159916.0,156749.0,155500.0,157950.0,157433.0,155776.0,154959.0,155263.0,159254.0,163288.0,170000.0,173633.0,172505.0,169505.0,164172.0,162967.0,161967.0,159000.0,156333.0,155500.0,158833.0,163167.0,169000.0,174000.0,170667.0,164000.0,159333.0,163333.0,163333.0,163167.0,159167.0,161500.0,166500.0,173500.0,179833.0,180000.0,176333.0,173300.0,173300.0,176033.0,172567.0,172233.0,167833.0,173000.0,177000.0,187000.0,192000.0,192667.0,189041.0,186374.0,185694.0,185987.0,183320.0,181533.0,180063.0,182146.0,186113.0,194917.0,199867.0,202367.0,197367.0,194667.0,194667.0,196939.0,197606.0,197572.0,197933.0,200767.0,205800.0,212467.0,217767.0,218017.0,216673.0,214676.0,215093.0,217803.0,218667.0,218300.0,216967.0,220267.0,226967.0,233633.0,240358.0,241024.0,240008.0,239650.0,239483.0,242333.0,241000.0,241833.0,243333.0,247390.0,254057.0,260690.0,265642.0,267308.0,266329.0,263988.0,264988.0,267632.0,268965.0,268519.0,267396.0,271078.0,275614.0,281439.0,286424.0,288333.0,282000.0,278633.0,275967.0,282600.0,281967.0,282318.0,281018.0,284667.0,291630.0,299596.0,303281.0,304967.0,301667.0,301600.0,302100.0,307098.0,306165.0,302832.0,302346.0,306680.0,310386.0,310537.0,314837.0,320055.0,323078.0,327112.0,327687.0,329902.0,326535.0,330532.0,335630.0,344982.0,355952.0,368368.0,380700.0,387400.0,388317.0,392017.0,393683.0,398683.0,396667.0,401667.0,408333.0,426667.0,444967.0
